No.,Time,Source,Destination,Protocol,Length,Info,Time,Result
1361,2017-03-06 16:06:35.874427,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:35,OK
1362,2017-03-06 16:06:35.880961,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:35,OK
1363,2017-03-06 16:06:35.884192,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:35,THR
1364,2017-03-06 16:06:36.086420,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:36,OK
1365,2017-03-06 16:06:36.090200,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:36,OK
1366,2017-03-06 16:06:36.093735,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:36,THR
1367,2017-03-06 16:06:36.295042,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:36,OK
1368,2017-03-06 16:06:36.300163,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:36,OK
1369,2017-03-06 16:06:36.303657,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:36,THR
1370,2017-03-06 16:06:36.505123,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:36,OK
1371,2017-03-06 16:06:36.508985,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:36,OK
1372,2017-03-06 16:06:36.512364,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:36,THR
1373,2017-03-06 16:06:36.714043,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:36,OK
1374,2017-03-06 16:06:36.717698,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:36,OK
1375,2017-03-06 16:06:36.721130,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:36,THR
1376,2017-03-06 16:06:36.922382,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:36,OK
1377,2017-03-06 16:06:36.926056,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:36,OK
1378,2017-03-06 16:06:36.930835,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:36,THR
1379,2017-03-06 16:06:37.132043,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:37,OK
1380,2017-03-06 16:06:37.135773,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:37,OK
1381,2017-03-06 16:06:37.140146,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:37,THR
1382,2017-03-06 16:06:37.341753,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:37,OK
1383,2017-03-06 16:06:37.345542,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:37,OK
1384,2017-03-06 16:06:37.348960,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:37,THR
1385,2017-03-06 16:06:37.550087,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:37,OK
1386,2017-03-06 16:06:37.554132,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:37,OK
1387,2017-03-06 16:06:37.557629,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:37,THR
1388,2017-03-06 16:06:37.758589,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:37,OK
1389,2017-03-06 16:06:37.815729,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:37,OK
1390,2017-03-06 16:06:37.819165,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:37,THR
1391,2017-03-06 16:06:38.020499,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:38,OK
1392,2017-03-06 16:06:38.023835,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:38,OK
1393,2017-03-06 16:06:38.032301,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:38,THR
1394,2017-03-06 16:06:38.233020,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:38,OK
1395,2017-03-06 16:06:38.236959,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:38,OK
1396,2017-03-06 16:06:38.240773,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:38,THR
1397,2017-03-06 16:06:38.441899,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:38,OK
1398,2017-03-06 16:06:38.445809,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:38,OK
1399,2017-03-06 16:06:38.449283,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:38,THR
1400,2017-03-06 16:06:38.650352,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:38,OK
1401,2017-03-06 16:06:38.654221,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:38,OK
1402,2017-03-06 16:06:38.658890,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:38,THR
1403,2017-03-06 16:06:38.859571,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:38,OK
1404,2017-03-06 16:06:38.863611,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:38,OK
1405,2017-03-06 16:06:38.867947,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:38,THR
1406,2017-03-06 16:06:39.069056,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:39,OK
1407,2017-03-06 16:06:39.074148,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:39,OK
1408,2017-03-06 16:06:39.077593,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:39,THR
1409,2017-03-06 16:06:39.279144,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:39,OK
1410,2017-03-06 16:06:39.282910,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:39,OK
1411,2017-03-06 16:06:39.286602,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:39,THR
1412,2017-03-06 16:06:39.488010,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:39,OK
1413,2017-03-06 16:06:39.491866,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:39,OK
1414,2017-03-06 16:06:39.495385,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:39,THR
1415,2017-03-06 16:06:39.696399,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:39,OK
1416,2017-03-06 16:06:39.700254,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:39,OK
1417,2017-03-06 16:06:39.703699,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:39,THR
1418,2017-03-06 16:06:39.905238,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:39,OK
1419,2017-03-06 16:06:39.908925,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:39,OK
1420,2017-03-06 16:06:39.912362,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:39,THR
1421,2017-03-06 16:06:40.113454,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:40,OK
1422,2017-03-06 16:06:40.117139,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:40,OK
1423,2017-03-06 16:06:40.121531,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:40,THR
1424,2017-03-06 16:06:40.322872,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:40,OK
1425,2017-03-06 16:06:40.326681,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:40,OK
1426,2017-03-06 16:06:40.329912,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:40,THR
1427,2017-03-06 16:06:40.531111,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:40,OK
1428,2017-03-06 16:06:40.535086,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:40,OK
1429,2017-03-06 16:06:40.538517,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:40,THR
1430,2017-03-06 16:06:40.740020,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:40,OK
1431,2017-03-06 16:06:40.744096,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:40,OK
1432,2017-03-06 16:06:40.747323,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:40,THR
1433,2017-03-06 16:06:40.949412,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:40,OK
1434,2017-03-06 16:06:40.953185,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:40,OK
1435,2017-03-06 16:06:40.956547,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:40,THR
1436,2017-03-06 16:06:41.157548,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:41,OK
1437,2017-03-06 16:06:41.161552,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:41,OK
1438,2017-03-06 16:06:41.167006,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:41,THR
1439,2017-03-06 16:06:41.369781,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:41,OK
1440,2017-03-06 16:06:41.373505,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:41,OK
1441,2017-03-06 16:06:41.376663,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:41,THR
1442,2017-03-06 16:06:41.578584,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:41,OK
1443,2017-03-06 16:06:41.582954,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:41,OK
1444,2017-03-06 16:06:41.586542,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:41,THR
1445,2017-03-06 16:06:41.788601,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:41,OK
1446,2017-03-06 16:06:41.792385,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:41,OK
1447,2017-03-06 16:06:41.795704,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:41,THR
1448,2017-03-06 16:06:41.996459,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:41,OK
1449,2017-03-06 16:06:42.000687,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:42,OK
1450,2017-03-06 16:06:42.004198,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:42,THR
1451,2017-03-06 16:06:42.205597,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:42,OK
1452,2017-03-06 16:06:42.209384,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:42,OK
1453,2017-03-06 16:06:42.212681,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:42,THR
1454,2017-03-06 16:06:42.413736,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:42,OK
1455,2017-03-06 16:06:42.417492,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:42,OK
1456,2017-03-06 16:06:42.420852,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:42,THR
1457,2017-03-06 16:06:42.621767,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:42,OK
1458,2017-03-06 16:06:42.625569,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:42,OK
1459,2017-03-06 16:06:42.629115,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:42,THR
1460,2017-03-06 16:06:42.830769,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:42,OK
1461,2017-03-06 16:06:42.834511,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:42,OK
1462,2017-03-06 16:06:42.838108,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:42,THR
1463,2017-03-06 16:06:43.039191,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:43,OK
1464,2017-03-06 16:06:43.042851,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:43,OK
1465,2017-03-06 16:06:43.046998,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:43,THR
1466,2017-03-06 16:06:43.248578,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:43,OK
1467,2017-03-06 16:06:43.252703,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:43,OK
1468,2017-03-06 16:06:43.255916,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:43,THR
1469,2017-03-06 16:06:43.457668,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:43,OK
1470,2017-03-06 16:06:43.462327,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:43,OK
1471,2017-03-06 16:06:43.465769,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:43,THR
1472,2017-03-06 16:06:43.667218,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:43,OK
1473,2017-03-06 16:06:43.671027,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:43,OK
1474,2017-03-06 16:06:43.674241,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:43,THR
1475,2017-03-06 16:06:43.875851,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:43,OK
1476,2017-03-06 16:06:43.882393,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:43,OK
1477,2017-03-06 16:06:43.885889,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:43,THR
1478,2017-03-06 16:06:44.087184,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:44,OK
1479,2017-03-06 16:06:44.091851,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:44,OK
1480,2017-03-06 16:06:44.095134,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:44,THR
1481,2017-03-06 16:06:44.296347,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:44,OK
1482,2017-03-06 16:06:44.299880,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:44,OK
1483,2017-03-06 16:06:44.303220,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:44,THR
1484,2017-03-06 16:06:44.504953,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:44,OK
1485,2017-03-06 16:06:44.511575,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:44,OK
1486,2017-03-06 16:06:44.516116,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:44,THR
1487,2017-03-06 16:06:44.717946,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:44,OK
1488,2017-03-06 16:06:44.721962,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:44,OK
1489,2017-03-06 16:06:44.725277,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:44,THR
1490,2017-03-06 16:06:44.926430,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:44,OK
1491,2017-03-06 16:06:44.932914,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:44,OK
1492,2017-03-06 16:06:44.936249,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:44,THR
1493,2017-03-06 16:06:45.137645,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:45,OK
1494,2017-03-06 16:06:45.141551,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:45,OK
1495,2017-03-06 16:06:45.145701,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:45,THR
1496,2017-03-06 16:06:45.346825,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:45,OK
1497,2017-03-06 16:06:45.350659,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:45,OK
1498,2017-03-06 16:06:45.354309,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:45,THR
1499,2017-03-06 16:06:45.555639,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:45,OK
1500,2017-03-06 16:06:45.559213,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:45,OK
1501,2017-03-06 16:06:45.562449,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:45,THR
1502,2017-03-06 16:06:45.764750,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:45,OK
1503,2017-03-06 16:06:45.768833,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:45,OK
1504,2017-03-06 16:06:45.775175,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:45,THR
1505,2017-03-06 16:06:45.976215,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:45,OK
1506,2017-03-06 16:06:45.980211,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:45,OK
1507,2017-03-06 16:06:45.983267,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:45,THR
1508,2017-03-06 16:06:46.184701,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:46,OK
1509,2017-03-06 16:06:46.188968,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:46,OK
1510,2017-03-06 16:06:46.192352,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:46,THR
1511,2017-03-06 16:06:46.394491,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:46,OK
1512,2017-03-06 16:06:46.398236,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:46,OK
1513,2017-03-06 16:06:46.401628,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:46,THR
1514,2017-03-06 16:06:46.619896,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:46,OK
1515,2017-03-06 16:06:46.623783,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:46,OK
1516,2017-03-06 16:06:46.626948,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:46,THR
1517,2017-03-06 16:06:46.828230,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:46,OK
1518,2017-03-06 16:06:46.831969,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:46,OK
1519,2017-03-06 16:06:46.835421,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:46,THR
1520,2017-03-06 16:06:47.037412,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:47,OK
1521,2017-03-06 16:06:47.041158,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:47,OK
1522,2017-03-06 16:06:47.044591,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:47,THR
1523,2017-03-06 16:06:47.246289,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:47,OK
1524,2017-03-06 16:06:47.250230,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:47,OK
1525,2017-03-06 16:06:47.253609,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:47,THR
1526,2017-03-06 16:06:47.454780,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:47,OK
1527,2017-03-06 16:06:47.458470,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:47,OK
1528,2017-03-06 16:06:47.462212,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:47,THR
1529,2017-03-06 16:06:47.663696,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:47,OK
1530,2017-03-06 16:06:47.667599,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:47,OK
1531,2017-03-06 16:06:47.671255,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:47,THR
1532,2017-03-06 16:06:47.872285,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:47,OK
1533,2017-03-06 16:06:47.876056,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:47,OK
1534,2017-03-06 16:06:47.879560,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:47,THR
1535,2017-03-06 16:06:48.081039,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:48,OK
